Designação,COD (NUTS2024),muni_norm,quarter_label,price_sqm,year,quarter,avg_income_eur,cinema,college,courthouse,fire_station,hospital,kindergarten,library,mall,museum,pharmacy,police,post_office,school,station,theatre,university,temp_max_c_mean,temp_min_c_mean,sunshine_s_sum,wind_kmh_mean,precip_mm_sum,log_price_sqm,pop_10___14,pop_15___19,pop_20___24,pop_25___29,pop_30___34,pop_35___39,pop_40___44,pop_45___49,pop_5___9,pop_50___54,pop_55___59,pop_60___64,pop_65___69,pop_70___74,pop_75___79,pop_80___84,pop_85_ou_mais,pop_menos_de_5,pop_total,population_density_km2
Macedo de Cavaleiros,11E0405,MACEDO DE CAVALEIROS,4ºT 2021,527.0,2021,4,979.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.253260869565215,6.490217391304348,2350738.06,9.759782608695652,175.20000000000002,6.267200548541362,480.0,593.0,636.0,555.0,594.0,641.0,816.0,812.0,424.0,992.0,1079.0,1197.0,1277.0,1125.0,978.0,736.0,842.0,390.0,14167.0,20.3
Miranda do Douro,11E0406,MIRANDA DO DOURO,4ºT 2021,437.0,2021,4,934.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.203260869565218,5.701086956521739,2306348.05,12.053260869565218,153.2,6.07993319509559,203.0,222.0,257.0,224.0,206.0,279.0,373.0,387.0,187.0,435.0,418.0,541.0,572.0,537.0,497.0,417.0,479.0,163.0,6397.0,13.1
Mirandela,11E0407,MIRANDELA,4ºT 2021,761.0,2021,4,1032.1,0.0,0.0,2.0,3.0,3.0,12.0,2.0,0.0,4.0,12.0,5.0,4.0,24.0,2.0,0.0,1.0,17.38695652173913,7.414130434782609,2386816.48,5.833695652173914,140.1,6.634633357861686,824.0,901.0,1023.0,932.0,942.0,1013.0,1281.0,1427.0,710.0,1498.0,1498.0,1733.0,1742.0,1569.0,1362.0,1078.0,1158.0,643.0,21334.0,32.4
Mogadouro,11E0408,MOGADOURO,4ºT 2021,263.0,2021,4,938.2,1.0,0.0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,6.0,4.0,4.0,16.0,1.0,1.0,0.0,14.265217391304349,5.009782608695652,2335344.74,10.397826086956522,138.79999999999998,5.572154032177765,267.0,275.0,303.0,306.0,345.0,379.0,422.0,481.0,221.0,549.0,663.0,736.0,733.0,657.0,602.0,561.0,590.0,204.0,8294.0,10.9
Vila Flor,11E0410,VILA FLOR,4ºT 2021,391.0,2021,4,979.2,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,10.0,0.0,1.0,0.0,15.331521739130435,5.4010869565217385,2362336.12,7.011956521739131,143.4,5.968707559985366,192.0,243.0,275.0,237.0,197.0,293.0,374.0,397.0,171.0,400.0,434.0,505.0,533.0,501.0,451.0,328.0,346.0,179.0,6056.0,22.8
Vimioso,11E0411,VIMIOSO,4ºT 2021,289.0,2021,4,893.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,14.358695652173912,5.470652173913043,2347713.43,11.567391304347826,158.8,5.666426688112432,114.0,116.0,148.0,149.0,145.0,179.0,189.0,209.0,110.0,216.0,283.0,380.0,431.0,408.0,363.0,295.0,311.0,94.0,4140.0,8.6
Vinhais,11E0412,VINHAIS,4ºT 2021,351.0,2021,4,890.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,2.0,2.0,11.0,0.0,1.0,0.0,13.868478260869566,5.817391304347827,2210180.3,10.806521739130435,202.2,5.860786223465865,188.0,199.0,259.0,201.0,234.0,299.0,386.0,401.0,158.0,473.0,557.0,697.0,773.0,714.0,660.0,616.0,648.0,161.0,7624.0,11.0
Albergaria-a-Velha,1910102,ALBERGARIA-A-VELHA,4ºT 2021,801.0,2021,4,1194.1,1.0,0.0,2.0,4.0,1.0,32.0,3.0,3.0,6.0,22.0,6.0,15.0,75.0,15.0,6.0,2.0,17.92608695652174,10.310869565217391,2379695.31,11.803260869565218,410.9,6.68586094706836,1231.0,1265.0,1378.0,1348.0,1281.0,1598.0,1843.0,1906.0,1014.0,1945.0,1843.0,1775.0,1578.0,1468.0,1122.0,844.0,750.0,1012.0,25201.0,158.7
Anadia,1910103,ANADIA,4ºT 2021,657.0,2021,4,1092.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.617391304347827,10.316304347826089,2418855.54,11.201086956521738,356.3,6.48768401848461,1095.0,1217.0,1430.0,1286.0,1284.0,1437.0,1780.0,1974.0,977.0,2045.0,2034.0,2147.0,2012.0,1990.0,1582.0,1281.0,1357.0,945.0,27873.0,128.7
Aveiro,1910105,AVEIRO,4ºT 2021,1433.0,2021,4,1315.8,1.0,1.0,5.0,8.0,3.0,38.0,4.0,10.0,14.0,41.0,12.0,22.0,120.0,14.0,7.0,8.0,17.671739130434784,10.61413043478261,2476214.58,12.431521739130435,321.7,7.267525427828172,3880.0,3933.0,4530.0,4843.0,5008.0,5548.0,6434.0,6479.0,3498.0,5944.0,5769.0,5700.0,4944.0,4320.0,3349.0,2390.0,2535.0,3486.0,82590.0,418.0
Estarreja,1910108,ESTARREJA,4ºT 2021,780.0,2021,4,1349.2,0.0,0.0,1.0,2.0,1.0,5.0,2.0,0.0,5.0,5.0,3.0,4.0,27.0,5.0,1.0,0.0,18.26195652173913,9.8,2432226.71,11.152173913043478,385.3,6.659293919683638,1228.0,1309.0,1357.0,1443.0,1398.0,1630.0,1700.0,1894.0,1073.0,1950.0,2043.0,1910.0,1638.0,1568.0,1268.0,1026.0,1005.0,1094.0,26534.0,245.3
Murtosa,1910112,MURTOSA,4ºT 2021,956.0,2021,4,985.6,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,3.0,11.0,0.0,0.0,0.0,17.252173913043478,10.895652173913044,2463037.0,13.191304347826089,320.5,6.862757913051401,520.0,561.0,530.0,572.0,575.0,660.0,730.0,804.0,468.0,722.0,722.0,716.0,651.0,644.0,528.0,411.0,390.0,464.0,10668.0,146.0
Oliveira do Bairro,1910114,OLIVEIRA DO BAIRRO,4ºT 2021,817.0,2021,4,1127.7,0.0,0.0,0.0,1.0,2.0,9.0,2.0,0.0,4.0,5.0,3.0,3.0,39.0,3.0,0.0,0.0,18.422826086956523,9.5,2422960.08,10.675,374.5,6.705639094860003,1239.0,1182.0,1280.0,1288.0,1221.0,1471.0,1794.0,2004.0,1042.0,1726.0,1485.0,1400.0,1409.0,1272.0,1097.0,858.0,950.0,1056.0,23774.0,272.3
Ovar,1910115,OVAR,4ºT 2021,1096.0,2021,4,1180.9,3.0,0.0,4.0,4.0,4.0,32.0,6.0,5.0,11.0,30.0,9.0,23.0,92.0,15.0,12.0,0.0,17.941304347826087,11.028260869565218,2439669.07,12.16304347826087,374.9,6.999422467507961,2513.0,2793.0,3177.0,2987.0,2889.0,3386.0,3993.0,4499.0,2247.0,4432.0,4313.0,3942.0,3635.0,3052.0,2196.0,1729.0,1531.0,2270.0,55584.0,376.3
Sever do Vouga,1910117,SEVER DO VOUGA,4ºT 2021,584.0,2021,4,1120.5,0.0,1.0,1.0,1.0,0.0,9.0,1.0,0.0,1.0,6.0,1.0,4.0,21.0,1.0,4.0,0.0,16.818478260869565,9.639130434782608,2377315.59,11.55,445.9,6.369900982828227,417.0,536.0,555.0,483.0,432.0,554.0,731.0,807.0,383.0,814.0,825.0,847.0,829.0,756.0,646.0,519.0,543.0,336.0,11013.0,84.8
Vagos,1910118,VAGOS,4ºT 2021,1037.0,2021,4,1059.7,0.0,0.0,1.0,3.0,1.0,12.0,0.0,1.0,0.0,5.0,2.0,4.0,33.0,0.0,0.0,0.0,18.590217391304343,9.684782608695652,2474426.04,10.97391304347826,360.0,6.944087208229528,1096.0,1158.0,1217.0,1272.0,1259.0,1500.0,1592.0,1735.0,1005.0,1622.0,1665.0,1592.0,1385.0,1416.0,1151.0,865.0,835.0,1036.0,23401.0,141.9
Arganil,1920601,ARGANIL,4ºT 2021,500.0,2021,4,954.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16195652173913,9.17608695652174,2366775.62,9.741304347826087,280.9,6.214608098422191,410.0,431.0,450.0,474.0,461.0,590.0,648.0,675.0,377.0,762.0,874.0,946.0,859.0,775.0,773.0,631.0,666.0,366.0,11168.0,33.6
Cantanhede,1920602,CANTANHEDE,4ºT 2021,761.0,2021,4,1153.6,0.0,0.0,1.0,3.0,3.0,25.0,2.0,1.0,5.0,18.0,7.0,7.0,67.0,0.0,1.0,0.0,18.657608695652176,9.929347826086955,2440942.65,12.173913043478262,287.0,6.634633357861686,1479.0,1524.0,1669.0,1423.0,1536.0,1855.0,2332.0,2472.0,1210.0,2308.0,2337.0,2533.0,2524.0,2412.0,2148.0,1751.0,1633.0,1245.0,34391.0,88.0
Coimbra,1920603,COIMBRA,4ºT 2021,1389.0,2021,4,1265.5,3.0,4.0,13.0,5.0,13.0,58.0,13.0,16.0,22.0,50.0,12.0,30.0,133.0,17.0,10.0,18.0,18.63695652173913,9.930434782608696,2418278.68,11.405434782608696,272.0,7.236339342754344,5992.0,6317.0,7455.0,7829.0,7508.0,8560.0,10055.0,10488.0,5513.0,10002.0,10468.0,10044.0,9496.0,9108.0,6859.0,5267.0,5500.0,5428.0,141889.0,444.2
Condeixa-a-Nova,1920604,CONDEIXA-A-NOVA,4ºT 2021,956.0,2021,4,1092.1,0.0,0.0,1.0,1.0,3.0,10.0,1.0,0.0,4.0,7.0,1.0,6.0,24.0,2.0,1.0,1.0,18.65108695652174,10.366304347826087,2425716.11,11.253260869565215,263.4,6.862757913051401,914.0,875.0,854.0,689.0,809.0,1050.0,1328.0,1520.0,732.0,1356.0,1231.0,1060.0,929.0,949.0,716.0,654.0,654.0,674.0,16994.0,122.5
Figueira da Foz,1920605,FIGUEIRA DA FOZ,4ºT 2021,1096.0,2021,4,1259.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.97826086956522,11.39782608695652,2456959.96,13.931521739130435,242.4,6.999422467507961,2490.0,2860.0,2789.0,2494.0,2611.0,3130.0,3996.0,4567.0,2175.0,4224.0,4482.0,4639.0,4333.0,4123.0,3245.0,2623.0,2612.0,2011.0,59404.0,156.7
Mealhada,1920111,MEALHADA,4ºT 2021,791.0,2021,4,1185.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.604347826086958,10.317391304347826,2384192.82,12.021739130434783,333.0,6.673297967767654,861.0,961.0,977.0,903.0,937.0,1103.0,1435.0,1526.0,698.0,1448.0,1446.0,1448.0,1273.0,1195.0,955.0,845.0,853.0,680.0,19544.0,176.6
Miranda do Corvo,1920609,MIRANDA DO CORVO,4ºT 2021,571.0,2021,4,960.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55108695652174,10.266304347826088,2425716.11,11.253260869565215,263.4,6.3473892096560105,491.0,605.0,648.0,534.0,517.0,588.0,765.0,938.0,408.0,970.0,1039.0,921.0,796.0,747.0,644.0,535.0,550.0,374.0,12070.0,95.5
Montemor-o-Velho,1920610,MONTEMOR-O-VELHO,4ºT 2021,769.0,2021,4,1042.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.994565217391305,9.819565217391304,2443289.33,11.294565217391304,235.4,6.645090969505644,1076.0,1086.0,1133.0,1066.0,1217.0,1573.0,1803.0,1880.0,971.0,1849.0,1863.0,1747.0,1567.0,1446.0,1302.0,1058.0,1065.0,1018.0,24720.0,108.0
Oliveira do Hospital,1920611,OLIVEIRA DO HOSPITAL,4ºT 2021,588.0,2021,4,977.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.230434782608697,7.438043478260869,2344644.74,9.085869565217392,331.6,6.376726947898627,778.0,850.0,1035.0,920.0,861.0,1056.0,1222.0,1349.0,663.0,1415.0,1491.0,1545.0,1398.0,1254.0,1044.0,927.0,958.0,706.0,19472.0,83.0
Pampilhosa da Serra,1920612,PAMPILHOSA DA SERRA,4ºT 2021,244.0,2021,4,942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.194565217391304,8.721739130434782,2408957.92,11.016304347826088,230.9,5.497168225293202,91.0,110.0,112.0,118.0,143.0,186.0,192.0,187.0,95.0,243.0,298.0,354.0,397.0,392.0,376.0,314.0,383.0,81.0,4072.0,10.3
Penacova,1920613,PENACOVA,4ºT 2021,524.0,2021,4,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36304347826087,9.4,2364298.31,10.582608695652176,260.7,6.261491684321042,480.0,562.0,620.0,522.0,469.0,579.0,783.0,1025.0,407.0,959.0,1041.0,1038.0,982.0,1073.0,848.0,633.0,680.0,316.0,13017.0,60.1
Penela,1920614,PENELA,4ºT 2021,606.0,2021,4,1067.3,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.0,6.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,18.03043478260869,9.46304347826087,2470178.75,11.475,257.6,6.406879986069314,235.0,237.0,240.0,233.0,250.0,283.0,323.0,395.0,191.0,404.0,396.0,429.0,370.0,366.0,320.0,319.0,347.0,163.0,5501.0,40.8
Vila Nova de Poiares,1920617,VILA NOVA DE POIARES,4ºT 2021,538.0,2021,4,1047.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,18.43695652173913,10.048913043478262,2365774.27,9.93695652173913,282.5,6.2878585601617845,335.0,322.0,370.0,357.0,316.0,397.0,494.0,563.0,241.0,529.0,539.0,504.0,453.0,412.0,375.0,267.0,315.0,212.0,7001.0,82.9
Batalha,1931004,BATALHA,4ºT 2021,824.0,2021,4,1167.3,2.0,1.0,1.0,5.0,2.0,10.0,4.0,2.0,9.0,8.0,3.0,5.0,32.0,1.0,2.0,0.0,18.791304347826088,10.970652173913043,2495828.58,12.834782608695653,263.9,6.714170529909472,814.0,791.0,852.0,819.0,809.0,1005.0,1151.0,1189.0,736.0,1108.0,1126.0,1119.0,981.0,888.0,695.0,589.0,472.0,691.0,15835.0,153.1
Leiria,1931009,LEIRIA,4ºT 2021,1097.0,2021,4,1202.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.894565217391303,10.658695652173911,2494531.06,12.516304347826088,235.0,7.00033446027523,6170.0,6700.0,7242.0,7061.0,7315.0,8027.0,9552.0,10017.0,5572.0,9554.0,9341.0,8745.0,7856.0,7078.0,5799.0,4368.0,4180.0,5514.0,130091.0,230.2
Marinha Grande,1931010,MARINHA GRANDE,4ºT 2021,833.0,2021,4,1387.9,2.0,0.0,1.0,2.0,0.0,21.0,2.0,3.0,5.0,12.0,5.0,2.0,43.0,3.0,3.0,2.0,18.541304347826088,10.308695652173911,2494531.06,12.516304347826088,235.0,6.725033642166843,1876.0,2109.0,2056.0,2028.0,2074.0,2358.0,3031.0,3224.0,1635.0,2928.0,2749.0,2663.0,2488.0,2468.0,1797.0,1324.0,1214.0,1626.0,39648.0,211.7
Pombal,1931015,POMBAL,4ºT 2021,826.0,2021,4,1095.6,1.0,0.0,1.0,7.0,1.0,33.0,1.0,4.0,6.0,21.0,6.0,6.0,91.0,11.0,1.0,0.0,18.718478260869563,10.575,2435083.16,12.97391304347826,251.0,6.716594773520978,2252.0,2447.0,2677.0,2273.0,2348.0,2718.0,3419.0,3620.0,1911.0,3504.0,3645.0,3787.0,3622.0,3455.0,2991.0,2498.0,2429.0,1845.0,51441.0,82.2
Aguiar da Beira,1940901,AGUIAR DA BEIRA,4ºT 2021,300.0,2021,4,894.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.757608695652175,6.302173913043478,2309159.52,13.701086956521738,235.0,5.703782474656201,171.0,207.0,230.0,213.0,196.0,218.0,293.0,295.0,136.0,309.0,425.0,447.0,495.0,432.0,381.0,317.0,419.0,130.0,5314.0,25.7
Carregal do Sal,1941802,CARREGAL DO SAL,4ºT 2021,450.0,2021,4,1080.7,0.0,0.0,1.0,4.0,0.0,8.0,1.0,1.0,3.0,5.0,1.0,1.0,10.0,5.0,1.0,0.0,17.217391304347824,9.027173913043478,2382911.74,11.708695652173914,367.5,6.1092475827643655,398.0,448.0,423.0,378.0,385.0,474.0,569.0,581.0,325.0,580.0,658.0,675.0,709.0,718.0,550.0,471.0,439.0,305.0,9086.0,77.7
Castro Daire,1941803,CASTRO DAIRE,4ºT 2021,486.0,2021,4,930.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0,1.0,4.0,8.0,2.0,1.0,28.0,1.0,1.0,0.0,15.22608695652174,7.819565217391304,2351660.33,10.071739130434782,352.3,6.186208623900494,534.0,668.0,638.0,561.0,543.0,597.0,853.0,891.0,412.0,957.0,1058.0,1126.0,1083.0,1069.0,885.0,692.0,747.0,369.0,13683.0,36.1
Mangualde,1941806,MANGUALDE,4ºT 2021,554.0,2021,4,1209.3,0.0,0.0,1.0,2.0,0.0,9.0,1.0,3.0,0.0,2.0,3.0,1.0,21.0,5.0,1.0,0.0,15.56086956521739,7.456521739130435,2284064.91,12.177173913043475,261.9,6.317164686747284,777.0,915.0,913.0,818.0,786.0,1066.0,1160.0,1274.0,685.0,1174.0,1330.0,1413.0,1377.0,1262.0,1106.0,824.0,883.0,602.0,18365.0,83.8
Nelas,1941809,NELAS,4ºT 2021,481.0,2021,4,1161.7,0.0,0.0,1.0,2.0,0.0,15.0,1.0,0.0,2.0,2.0,4.0,3.0,17.0,5.0,1.0,0.0,16.409782608695654,8.481521739130434,2343217.58,12.021739130434783,299.8,6.175867270105761,610.0,672.0,643.0,507.0,563.0,710.0,906.0,912.0,508.0,842.0,836.0,1010.0,1038.0,924.0,765.0,668.0,677.0,418.0,13209.0,105.1
Oliveira de Frades,1941810,OLIVEIRA DE FRADES,4ºT 2021,578.0,2021,4,1141.3,0.0,0.0,1.0,3.0,1.0,14.0,2.0,0.0,4.0,8.0,2.0,3.0,19.0,1.0,1.0,0.0,16.883695652173913,7.866304347826087,2335305.2,7.452173913043478,317.6,6.359573868672378,434.0,485.0,531.0,481.0,536.0,602.0,632.0,718.0,379.0,675.0,699.0,680.0,597.0,571.0,479.0,392.0,377.0,390.0,9658.0,66.4
Penalva do Castelo,1941811,PENALVA DO CASTELO,4ºT 2021,569.0,2021,4,992.6,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,15.844565217391304,7.479347826086957,2330728.4,12.753260869565215,269.2,6.343880434126331,294.0,347.0,342.0,266.0,249.0,356.0,475.0,486.0,247.0,446.0,478.0,559.0,602.0,586.0,507.0,416.0,484.0,190.0,7330.0,54.6
Tondela,1941821,TONDELA,4ºT 2021,670.0,2021,4,1154.9,0.0,0.0,1.0,4.0,2.0,24.0,1.0,4.0,6.0,10.0,4.0,5.0,29.0,1.0,3.0,0.0,17.36304347826087,8.804347826086957,2343044.63,11.44891304347826,319.2,6.507277712385012,967.0,1138.0,1289.0,1150.0,1151.0,1273.0,1556.0,1782.0,853.0,1720.0,1929.0,1994.0,1894.0,1951.0,1717.0,1409.0,1329.0,797.0,25899.0,69.8
Vila Nova de Paiva,1941822,VILA NOVA DE PAIVA,4ºT 2021,446.0,2021,4,931.5,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,9.0,0.0,4.0,0.0,13.580434782608696,6.306521739130435,2344236.03,13.231521739130434,254.3,6.100318952020064,190.0,210.0,241.0,217.0,207.0,219.0,256.0,313.0,132.0,310.0,342.0,385.0,363.0,348.0,288.0,227.0,296.0,141.0,4685.0,26.7
Viseu,1941823,VISEU,4ºT 2021,1042.0,2021,4,1128.8,2.0,2.0,3.0,8.0,6.0,55.0,6.0,12.0,12.0,32.0,6.0,8.0,114.0,7.0,5.0,10.0,16.342391304347824,7.834782608695652,2351599.75,10.94891304347826,265.7,6.948897222313312,4857.0,5158.0,5405.0,4971.0,5063.0,6196.0,7726.0,7919.0,4307.0,7155.0,6723.0,6784.0,6398.0,5731.0,4812.0,3466.0,3474.0,4092.0,100237.0,197.7
Vouzela,1941824,VOUZELA,4ºT 2021,505.0,2021,4,952.5,0.0,0.0,1.0,3.0,3.0,12.0,3.0,0.0,3.0,6.0,3.0,4.0,14.0,2.0,3.0,0.0,17.483695652173914,8.466304347826087,2335305.2,7.452173913043478,317.6,6.22455842927536,357.0,436.0,485.0,445.0,467.0,485.0,610.0,660.0,321.0,688.0,717.0,685.0,700.0,673.0,636.0,527.0,502.0,315.0,9709.0,50.1
Castelo Branco,1950502,CASTELO BRANCO,4ºT 2021,696.0,2021,4,1075.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64021739130435,9.164130434782608,2529543.03,12.267391304347823,223.6,6.54534966033442,2275.0,2340.0,2513.0,2308.0,2397.0,2957.0,3558.0,3873.0,1979.0,3717.0,3804.0,3950.0,3753.0,3452.0,2942.0,2175.0,2637.0,1842.0,52472.0,36.5
Idanha-a-Nova,1950505,IDANHA-A-NOVA,4ºT 2021,316.0,2021,4,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.545652173913044,8.571739130434782,2542592.41,10.506521739130434,226.9,5.755742213586912,278.0,291.0,320.0,250.0,322.0,312.0,438.0,445.0,232.0,513.0,554.0,663.0,660.0,730.0,669.0,664.0,828.0,235.0,8404.0,5.9
Oleiros,1950506,OLEIROS,4ºT 2021,276.0,2021,4,1019.9,0.0,0.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,2.0,0.0,16.27934782608696,8.476086956521739,2378227.24,12.521739130434783,314.3,5.62040086571715,107.0,125.0,176.0,148.0,164.0,192.0,246.0,217.0,92.0,304.0,372.0,424.0,495.0,464.0,436.0,411.0,471.0,89.0,4933.0,10.5
Penamacor,1950507,PENAMACOR,4ºT 2021,229.0,2021,4,998.7,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,16.430434782608696,8.071739130434782,2487944.38,11.881521739130434,215.9,5.43372200355424,113.0,143.0,169.0,169.0,168.0,161.0,227.0,246.0,98.0,319.0,358.0,403.0,391.0,422.0,399.0,370.0,547.0,93.0,4796.0,8.5
Vila de Rei,1950510,VILA DE REI,4ºT 2021,346.0,2021,4,905.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.976086956521737,9.673913043478262,2484976.02,14.817391304347826,311.9,5.846438775057725,89.0,139.0,158.0,148.0,152.0,158.0,170.0,173.0,114.0,198.0,210.0,237.0,253.0,243.0,197.0,237.0,404.0,105.0,3385.0,17.7
Celorico da Beira,1960903,CELORICO DA BEIRA,4ºT 2021,285.0,2021,4,1099.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39891304347826,6.933695652173912,2337763.51,11.359782608695651,206.0,5.652489180268651,252.0,295.0,283.0,242.0,236.0,310.0,392.0,421.0,190.0,415.0,489.0,552.0,540.0,489.0,424.0,383.0,474.0,178.0,6565.0,26.6
Figueira de Castelo Rodrigo,1960904,FIGUEIRA DE CASTELO RODRIGO,4ºT 2021,156.0,2021,4,894.3,0.0,0.0,2.0,2.0,0.0,4.0,1.0,1.0,7.0,7.0,5.0,5.0,18.0,1.0,1.0,1.0,14.838043478260868,5.6510869565217385,2353431.01,9.485869565217392,144.5,5.049856007249537,185.0,209.0,196.0,171.0,199.0,235.0,271.0,287.0,175.0,304.0,364.0,411.0,415.0,386.0,367.0,357.0,405.0,153.0,5090.0,10.0
Fornos de Algodres,1960905,FORNOS DE ALGODRES,4ºT 2021,159.0,2021,4,873.6,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,3.0,1.0,3.0,6.0,2.0,0.0,0.0,14.458695652173914,6.257608695652174,2326334.85,10.975,195.2,5.068904202220232,140.0,190.0,182.0,170.0,185.0,205.0,218.0,277.0,132.0,287.0,344.0,357.0,348.0,309.0,318.0,298.0,327.0,132.0,4419.0,33.6
Gouveia,1960906,GOUVEIA,4ºT 2021,353.0,2021,4,951.6,2.0,0.0,3.0,7.0,3.0,9.0,4.0,0.0,10.0,11.0,5.0,4.0,28.0,4.0,2.0,1.0,18.543478260869566,12.106521739130434,2621855.63,15.56195652173913,202.2,5.8664680569332965,457.0,452.0,520.0,429.0,443.0,486.0,681.0,689.0,346.0,772.0,934.0,1021.0,1068.0,1059.0,903.0,778.0,894.0,305.0,12237.0,40.7
Guarda,1960907,GUARDA,4ºT 2021,727.0,2021,4,1176.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.816304347826089,4.372826086956522,2361888.88,14.366304347826087,140.6,6.588926477533519,1703.0,1949.0,2205.0,1893.0,1902.0,2296.0,2792.0,2957.0,1418.0,3112.0,3134.0,3184.0,2645.0,2350.0,1860.0,1517.0,1809.0,1411.0,40137.0,56.4
Manteigas,1960908,MANTEIGAS,4ºT 2021,413.0,2021,4,966.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.06195652173913,6.416304347826086,2362547.66,9.697826086956525,254.9,6.023447592961033,89.0,121.0,137.0,118.0,111.0,121.0,161.0,165.0,66.0,188.0,206.0,269.0,303.0,260.0,222.0,183.0,151.0,80.0,2951.0,24.2
Pinhel,1960910,PINHEL,4ºT 2021,325.0,2021,4,920.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.732608695652177,5.406521739130435,2350342.04,9.531521739130437,124.1,5.783825182329737,244.0,326.0,335.0,246.0,278.0,332.0,420.0,487.0,217.0,529.0,612.0,690.0,690.0,667.0,604.0,538.0,612.0,176.0,8003.0,16.5
Sabugal,1960911,SABUGAL,4ºT 2021,270.0,2021,4,968.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.719565217391304,7.125,2460458.59,15.786956521739132,205.4,5.598421958998375,294.0,331.0,388.0,366.0,399.0,474.0,502.0,545.0,290.0,643.0,767.0,988.0,1020.0,993.0,1024.0,850.0,1206.0,274.0,11354.0,13.8
