municipality,quarter_year,total_sunshine_h,mean_sunshine_h,windspeed_mean_kmh,total_precipitation_mm,mean_precipitation_mm
Albergaria-a-Velha,3Q 2021,1051.299511111111,11.427168599033816,9.425,160.7,1.7467391304347826
Albergaria-a-Velha,3Q 2022,1068.5542777777778,11.614720410628019,9.559782608695652,203.4,2.2108695652173913
Albergaria-a-Velha,3Q 2023,1055.576025,11.473652445652174,9.730434782608697,209.7,2.279347826086956
Albergaria-a-Velha,3Q 2024,1052.2394083333334,11.437384873188407,9.866304347826087,115.30000000000001,1.2532608695652174
Albergaria-a-Velha,4Q 2019,547.0904138888889,5.946634933574879,12.108695652173912,1089.4,11.841304347826087
Albergaria-a-Velha,4Q 2020,625.7884361111111,6.802048218599033,11.552173913043477,629.6999999999999,6.844565217391303
Albergaria-a-Velha,4Q 2021,661.026475,7.185070380434783,11.803260869565218,410.9,4.466304347826087
Albergaria-a-Velha,4Q 2022,491.6764694444444,5.344309450483092,12.145652173913044,1114.6,12.115217391304347
Albergaria-a-Velha,4Q 2023,554.8934777777778,6.031450845410628,10.377173913043478,829.9,9.020652173913044
Albergaria-a-Velha,4Q 2024,629.7031638888889,6.844599607487923,10.767391304347827,457.5,4.9728260869565215
Albufeira,1Q 2020,814.2083,8.947343956043957,11.682417582417582,112.2,1.232967032967033
Albufeira,1Q 2021,763.7387583333333,8.485986203703703,13.935555555555556,180.0,2.0
Albufeira,1Q 2022,789.4618222222223,8.771798024691359,13.627777777777778,152.7,1.6966666666666665
Albufeira,1Q 2023,796.6855805555556,8.85206200617284,13.938888888888888,82.4,0.9155555555555556
Albufeira,1Q 2024,754.0153,8.285882417582418,14.361538461538462,325.6,3.578021978021978
Albufeira,1Q 2025,758.2900305555555,8.425444783950617,14.19888888888889,493.9,5.487777777777778
Albufeira,2Q 2020,1071.4860694444444,11.77457219169719,14.305494505494504,165.6,1.8197802197802198
Albufeira,2Q 2021,1102.5150416666668,12.11554990842491,14.163736263736265,65.10000000000001,0.7153846153846155
Albufeira,2Q 2022,1106.9211027777778,12.163968162393163,15.67802197802198,70.5,0.7747252747252747
Albufeira,2Q 2023,1109.2979583333333,12.190087454212454,14.47032967032967,58.9,0.6472527472527473
Albufeira,2Q 2024,1123.1696555555557,12.34252368742369,14.087912087912088,22.0,0.24175824175824176
Albufeira,3Q 2020,1120.1680444444444,12.17573961352657,13.77608695652174,17.2,0.18695652173913044
Albufeira,3Q 2021,1113.4608222222223,12.10283502415459,14.544565217391304,27.7,0.3010869565217391
Albufeira,3Q 2022,1099.3378055555556,11.949323973429953,14.127173913043478,35.1,0.3815217391304348
Albufeira,3Q 2023,1099.8357611111112,11.954736533816426,14.156521739130437,36.400000000000006,0.3956521739130435
Albufeira,3Q 2024,1112.46185,12.091976630434782,14.07391304347826,10.5,0.11413043478260869
Albufeira,4Q 2019,735.7696916666666,7.997496648550724,13.829347826086956,143.5,1.559782608695652
Albufeira,4Q 2020,752.9455916666667,8.184191213768116,12.633695652173913,261.9,2.8467391304347824
Albufeira,4Q 2021,790.9919666666667,8.597738768115942,13.625,104.89999999999999,1.1402173913043476
Albufeira,4Q 2022,733.7585166666667,7.9756360507246375,11.752173913043478,288.3,3.133695652173913
Albufeira,4Q 2023,752.4109166666667,8.178379528985507,11.055434782608696,217.1,2.359782608695652
Albufeira,4Q 2024,753.9549194444445,8.195162167874397,13.180434782608694,230.7,2.507608695652174
Alcanena,1Q 2020,677.1089722222223,7.4407579365079375,10.510989010989011,168.4,1.8505494505494506
Alcanena,1Q 2021,659.2283,7.324758888888889,11.303333333333333,266.0,2.9555555555555557
Alcanena,1Q 2022,702.6024888888888,7.806694320987654,10.625555555555556,130.6,1.451111111111111
Alcanena,1Q 2023,721.6659305555555,8.018510339506172,10.392222222222221,150.6,1.6733333333333333
Alcanena,1Q 2024,636.26935,6.9919708791208794,10.8010989010989,364.40000000000003,4.004395604395604
Alcanena,1Q 2025,592.3250861111111,6.581389845679012,9.921111111111111,528.6,5.873333333333334
Alcanena,2Q 2020,990.6347444444444,10.886096092796093,11.905494505494506,258.3,2.8384615384615386
Alcanena,2Q 2021,1035.1783138888889,11.375585866910866,12.054945054945055,167.6,1.8417582417582417
Alcanena,2Q 2022,1042.0921027777779,11.45156156898657,13.64065934065934,89.8,0.9868131868131867
Alcanena,2Q 2023,1051.0848444444443,11.550382905982906,13.146153846153846,115.9,1.2736263736263738
Alcanena,2Q 2024,1027.3162111111112,11.289189133089135,11.734065934065933,131.4,1.443956043956044
Alcanena,3Q 2020,1096.8897111111112,11.922714251207731,13.404347826086957,63.5,0.6902173913043478
Alcanena,3Q 2021,1082.2896583333334,11.764018025362319,13.93695652173913,94.39999999999999,1.026086956521739
Alcanena,3Q 2022,1089.6280583333332,11.843783242753622,12.170652173913044,82.3,0.8945652173913043
Alcanena,3Q 2023,1066.4077972222221,11.591389100241544,13.642391304347825,63.1,0.6858695652173913
Alcanena,3Q 2024,1059.5591638888889,11.51694743357488,13.639130434782608,24.1,0.2619565217391305
Alcanena,4Q 2019,631.5258472222222,6.864411382850241,12.299999999999999,332.7,3.616304347826087
Alcanena,4Q 2020,653.1817527777778,7.099801660628019,10.32717391304348,322.5,3.505434782608696
Alcanena,4Q 2021,691.1467,7.512464130434783,11.119565217391305,225.9,2.4554347826086955
Alcanena,4Q 2022,530.7100416666667,5.768587409420291,10.602173913043478,478.8,5.2043478260869565
Alcanena,4Q 2023,600.6675444444445,6.528995048309179,9.02608695652174,305.7,3.3228260869565216
Alcanena,4Q 2024,668.8459305555556,7.270064462560387,9.553260869565218,267.7,2.909782608695652
Alcobaça,1Q 2020,924.8462611111111,10.163145726495726,13.820879120879122,293.8,3.2285714285714286
Alcobaça,1Q 2021,1001.6135444444444,11.12903938271605,13.412222222222221,127.9,1.4211111111111112
Alcobaça,1Q 2022,985.4288305555556,10.949209228395063,11.571111111111112,284.2,3.1577777777777776
Alcobaça,1Q 2023,1028.1659666666667,11.424066296296296,11.973333333333333,151.2,1.68
Alcobaça,1Q 2024,885.3069972222222,9.728648321123321,11.953846153846154,509.3,5.596703296703297
Alcobaça,1Q 2025,989.2873916666666,10.99208212962963,12.005555555555556,346.7,3.852222222222222
Alcobaça,2Q 2020,883.9263416666666,9.713476282051282,12.036263736263736,272.9,2.9989010989010985
Alcobaça,2Q 2021,901.4027638888889,9.905524877899879,11.45934065934066,197.3,2.1681318681318684
Alcobaça,2Q 2022,894.1786472222223,9.82613898046398,10.951648351648352,211.4,2.3230769230769233
Alcobaça,2Q 2023,898.8928305555555,9.877943192918192,11.225274725274724,290.7,3.1945054945054943
Alcobaça,2Q 2024,918.6452305555556,10.095002533577533,9.921978021978022,237.3,2.6076923076923078
Alcobaça,3Q 2020,938.9260694444445,10.205718146135267,12.55108695652174,144.9,1.575
Alcobaça,3Q 2021,917.6995777777778,9.97499541062802,13.459782608695651,127.5,1.3858695652173914
Alcobaça,3Q 2022,887.3820916666667,9.645457518115943,12.933695652173913,229.0,2.489130434782609
Alcobaça,3Q 2023,901.9119694444445,9.803390972222223,13.32391304347826,202.6,2.2021739130434783
Alcobaça,3Q 2024,931.7722194444444,10.12795890700483,11.809782608695652,156.5,1.701086956521739
Alcobaça,4Q 2019,981.9820416666666,10.673717844202898,14.869565217391305,246.5,2.6793478260869565
Alcobaça,4Q 2020,904.6990361111111,9.833685175120774,15.444565217391306,442.0,4.804347826086956
Alcobaça,4Q 2021,785.7635833333334,8.540908514492754,14.556521739130435,879.6,9.560869565217391
Alcobaça,4Q 2022,785.7813472222222,8.541101600241545,14.851086956521739,764.2,8.306521739130435
Alcobaça,4Q 2023,991.4949666666666,10.77711920289855,16.452173913043477,209.70000000000002,2.2793478260869566
Alcobaça,4Q 2024,945.3736361111111,10.275800392512076,15.572826086956523,354.9,3.8576086956521736
Alcochete,1Q 2020,715.8287583333333,7.8662500915750915,11.803296703296702,97.2,1.0681318681318681
Alcochete,1Q 2021,684.3221833333333,7.603579814814815,12.825555555555555,245.9,2.732222222222222
Alcochete,1Q 2022,742.7483416666666,8.252759351851852,11.755555555555556,158.8,1.7644444444444445
Alcochete,1Q 2023,762.3852194444445,8.47094688271605,11.735555555555557,97.2,1.08
Alcochete,1Q 2024,699.9936694444444,7.692238125763126,12.997802197802198,308.8,3.3934065934065933
Alcochete,1Q 2025,625.6606583333333,6.951785092592592,12.521111111111113,478.8,5.32
Alcochete,2Q 2020,1042.2094916666667,11.452851556776558,13.17142857142857,236.2,2.5956043956043953
Alcochete,2Q 2021,1088.2446861111112,11.958732814407815,13.252747252747254,133.3,1.464835164835165
Alcochete,2Q 2022,1070.942275,11.76859642857143,14.836263736263735,79.0,0.8681318681318682
Alcochete,2Q 2023,1087.2500472222223,11.947802716727718,14.214285714285714,76.8,0.843956043956044
Alcochete,2Q 2024,1045.6799444444443,11.4909884004884,13.234065934065933,98.2,1.079120879120879
Alcochete,3Q 2020,1096.5960944444444,11.919522765700481,13.971739130434784,30.9,0.3358695652173913
Alcochete,3Q 2021,1092.8016333333333,11.878278623188406,14.548913043478262,78.2,0.85
Alcochete,3Q 2022,1061.7052527777778,11.540274486714976,13.108695652173912,76.39999999999999,0.8304347826086955
Alcochete,3Q 2023,1083.011161111111,11.771860446859902,14.785869565217391,29.5,0.32065217391304346
Alcochete,3Q 2024,1069.4105944444445,11.624028200483092,14.783695652173913,17.400000000000002,0.18913043478260871
Alcochete,4Q 2019,652.4710472222222,7.092076600241546,13.858695652173912,281.2,3.0565217391304347
Alcochete,4Q 2020,659.9096055555556,7.172930495169083,11.964130434782609,249.4,2.7108695652173913
Alcochete,4Q 2021,734.2086,7.980528260869566,12.393478260869566,158.7,1.7249999999999999
Alcochete,4Q 2022,610.1155638888889,6.631690911835749,12.740217391304347,430.8,4.682608695652174
Alcochete,4Q 2023,648.6935305555555,7.051016636473429,11.134782608695653,250.2,2.7195652173913043
Alcochete,4Q 2024,724.9354833333333,7.879733514492753,11.820652173913043,196.9,2.140217391304348
Alcoutim,1Q 2020,758.3433555555556,8.333443467643468,9.75164835164835,126.7,1.3923076923076922
Alcoutim,1Q 2021,734.1317722222223,8.157019691358025,11.203333333333333,149.4,1.6600000000000001
Alcoutim,1Q 2022,741.8822861111112,8.24313651234568,9.885555555555555,130.3,1.4477777777777778
Alcoutim,1Q 2023,762.4283833333334,8.471426481481481,10.59,54.0,0.6
Alcoutim,1Q 2024,716.7977916666666,7.8768988095238095,11.816483516483515,201.4,2.2131868131868133
Alcoutim,1Q 2025,673.520525,7.483561388888889,11.842222222222222,321.1,3.567777777777778
Alcoutim,2Q 2020,1011.45165,11.114853296703297,11.464835164835165,138.3,1.51978021978022
Alcoutim,2Q 2021,1072.0938777777778,11.781251404151405,11.775824175824175,68.5,0.7527472527472527
Alcoutim,2Q 2022,1069.80185,11.756064285714286,12.334065934065935,47.5,0.521978021978022
Alcoutim,2Q 2023,1086.3918972222223,11.938372496947498,11.532967032967033,88.7,0.9747252747252747
Alcoutim,2Q 2024,1076.1721555555555,11.826067643467642,11.45934065934066,49.1,0.5395604395604395
Alcoutim,3Q 2020,1114.9679361111112,12.119216696859905,11.610869565217392,10.5,0.11413043478260869
Alcoutim,3Q 2021,1101.3387777777778,11.971073671497583,11.780434782608696,85.4,0.9282608695652175
Alcoutim,3Q 2022,1087.4102416666667,11.819676539855072,11.31304347826087,42.199999999999996,0.458695652173913
Alcoutim,3Q 2023,1087.1439861111112,11.81678245772947,11.845652173913043,38.3,0.41630434782608694
Alcoutim,3Q 2024,1104.3541416666667,12.00384936594203,11.389130434782608,6.300000000000001,0.06847826086956522
Alcoutim,4Q 2019,696.2259055555555,7.56767288647343,12.365217391304347,110.8,1.2043478260869565
Alcoutim,4Q 2020,702.6105138888889,7.637070803140097,10.709782608695651,196.3,2.133695652173913
Alcoutim,4Q 2021,768.9208388888889,8.357835205314009,11.039130434782608,89.1,0.9684782608695651
Alcoutim,4Q 2022,665.9067611111111,7.238116968599034,10.105434782608697,233.6,2.5391304347826087
Alcoutim,4Q 2023,704.7001027777778,7.659783725845411,9.376086956521739,180.2,1.958695652173913
Alcoutim,4Q 2024,699.8045222222222,7.606570893719806,10.747826086956522,179.5,1.951086956521739
Alcácer do Sal,1Q 2020,732.2846222222222,8.04708376068376,10.506593406593407,94.2,1.0351648351648353
Alcácer do Sal,1Q 2021,674.8156805555556,7.49795200617284,11.517777777777777,202.3,2.247777777777778
Alcácer do Sal,1Q 2022,734.1625166666666,8.157361296296296,10.67,160.20000000000002,1.7800000000000002
Alcácer do Sal,1Q 2023,753.0268138888889,8.366964598765433,10.88888888888889,73.1,0.8122222222222222
Alcácer do Sal,1Q 2024,713.7728361111111,7.84365753968254,12.337362637362638,340.8,3.745054945054945
Alcácer do Sal,1Q 2025,644.5634722222222,7.161816358024692,10.98,499.2,5.546666666666667
Alcácer do Sal,2Q 2020,1034.0854472222222,11.363576343101343,11.893406593406594,158.0,1.7362637362637363
Alcácer do Sal,2Q 2021,1065.988811111111,11.71416275946276,11.972527472527473,143.8,1.5802197802197804
Alcácer do Sal,2Q 2022,1063.786325,11.689959615384616,13.45934065934066,81.7,0.8978021978021978
Alcácer do Sal,2Q 2023,1099.6740333333332,12.084330036630035,12.664835164835164,71.8,0.789010989010989
Alcácer do Sal,2Q 2024,1040.108213888889,11.429760592185593,11.873626373626374,70.9,0.7791208791208791
Alcácer do Sal,3Q 2020,1089.9827194444445,11.847638254830917,12.221739130434784,23.2,0.25217391304347825
Alcácer do Sal,3Q 2021,1088.1424944444445,11.827635809178744,12.742391304347825,34.6,0.3760869565217391
Alcácer do Sal,3Q 2022,1053.2924222222223,11.448830676328503,11.746739130434783,57.2,0.6217391304347827
Alcácer do Sal,3Q 2023,1075.4914666666666,11.690124637681159,12.931521739130435,48.1,0.5228260869565218
Alcácer do Sal,3Q 2024,1064.0983194444445,11.566286080917875,12.730434782608697,19.8,0.21521739130434783
Alcácer do Sal,4Q 2019,656.0485194444444,7.1309621678743955,12.616304347826087,245.5,2.6684782608695654
Alcácer do Sal,4Q 2020,678.2762222222223,7.372567632850242,10.921739130434782,237.2,2.5782608695652174
Alcácer do Sal,4Q 2021,733.7877027777778,7.975953291062802,11.381521739130434,148.7,1.6163043478260868
Alcácer do Sal,4Q 2022,617.30985,6.709889673913043,11.14782608695652,326.6,3.5500000000000003
Alcácer do Sal,4Q 2023,655.7323833333334,7.127525905797102,10.225,241.7,2.627173913043478
Alcácer do Sal,4Q 2024,728.8766138888889,7.922571890096618,10.842391304347826,150.2,1.6326086956521737
Alenquer,1Q 2020,708.9548805555555,7.790712973137973,12.931868131868132,98.3,1.0802197802197802
Alenquer,1Q 2021,680.98805,7.566533888888889,13.969999999999999,210.5,2.338888888888889
Alenquer,1Q 2022,722.9033666666667,8.03225962962963,12.785555555555556,142.6,1.5844444444444443
Alenquer,1Q 2023,751.009,8.344544444444445,12.341111111111111,107.7,1.1966666666666668
Alenquer,1Q 2024,689.4827305555556,7.576733302808303,13.984615384615383,296.9,3.2626373626373626
Alenquer,1Q 2025,615.0034166666667,6.8333712962962965,12.192222222222222,428.9,4.765555555555555
Alenquer,2Q 2020,1034.0768888888888,11.363482295482294,15.268131868131869,180.8,1.9868131868131869
Alenquer,2Q 2021,1053.3499944444445,11.575274664224665,15.875824175824176,136.2,1.4967032967032965
Alenquer,2Q 2022,1051.6758416666667,11.55687738095238,17.254945054945054,61.6,0.676923076923077
Alenquer,2Q 2023,1076.08665,11.825128021978022,16.474725274725277,67.8,0.7450549450549451
Alenquer,2Q 2024,1025.4225361111112,11.268379517704519,15.824175824175825,89.8,0.9868131868131867
Alenquer,3Q 2020,1081.1673222222223,11.751818719806764,17.566304347826087,42.1,0.45760869565217394
Alenquer,3Q 2021,1088.58685,11.832465760869564,17.997826086956522,55.4,0.6021739130434782
Alenquer,3Q 2022,1066.3438222222221,11.590693719806762,16.619565217391305,45.3,0.4923913043478261
Alenquer,3Q 2023,1068.4339194444444,11.613412167874396,17.76521739130435,56.3,0.6119565217391304
Alenquer,3Q 2024,1051.7552138888889,11.432121890096619,18.657608695652176,26.4,0.28695652173913044
Alenquer,4Q 2019,657.2422388888889,7.1439373792270535,15.767391304347825,240.7,2.616304347826087
Alenquer,4Q 2020,663.7750055555556,7.214945712560387,13.268478260869566,228.4,2.482608695652174
Alenquer,4Q 2021,732.2995222222222,7.959777415458937,13.670652173913044,131.8,1.432608695652174
Alenquer,4Q 2022,586.546775,6.375508423913044,13.410869565217391,348.8,3.7913043478260873
Alenquer,4Q 2023,630.2732444444445,6.850796135265701,11.695652173913043,225.9,2.4554347826086955
Alenquer,4Q 2024,694.4734333333333,7.548624275362319,11.683695652173913,198.8,2.1608695652173915
Alentejo,1Q 2020,719.4680277777778,7.906242063492064,9.86923076923077,125.89999999999999,1.3835164835164835
Alentejo,1Q 2021,686.4589388888888,7.6273215432098755,11.027777777777779,206.3,2.292222222222222
Alentejo,1Q 2022,751.4711416666667,8.34967935185185,9.996666666666668,150.1,1.6677777777777778
Alentejo,1Q 2023,756.6152388888889,8.406835987654322,10.261111111111111,76.4,0.8488888888888889
Alentejo,1Q 2024,700.7303972222222,7.7003340354090355,11.754945054945056,322.8,3.5472527472527475
Alentejo,1Q 2025,661.8730277777778,7.35414475308642,12.143333333333334,434.9,4.832222222222222
Alentejo,2Q 2020,1001.492161111111,11.005408363858363,10.424175824175824,160.5,1.7637362637362637
Alentejo,2Q 2021,1060.1500944444444,11.650001037851037,10.545054945054945,123.5,1.3571428571428572
Alentejo,2Q 2022,1055.742825,11.601569505494506,11.805494505494504,67.60000000000001,0.742857142857143
Alentejo,2Q 2023,1091.8637666666666,11.99850293040293,10.420879120879121,71.5,0.7857142857142857
Alentejo,2Q 2024,1058.3345222222222,11.630049694749694,10.770329670329671,44.9,0.4934065934065934
Alentejo,3Q 2020,1108.492036111111,12.048826479468598,10.143478260869566,27.6,0.3
Alentejo,3Q 2021,1104.54695,12.005945108695652,10.604347826086956,66.3,0.7206521739130435
Alentejo,3Q 2022,1079.854225,11.737545923913045,10.243478260869566,71.2,0.773913043478261
Alentejo,3Q 2023,1096.5754166666666,11.919298007246375,10.816304347826087,62.2,0.6760869565217391
Alentejo,3Q 2024,1101.6673527777778,11.974645138888889,10.790217391304349,8.4,0.09130434782608696
Alentejo,4Q 2019,660.3732,7.177969565217391,11.73804347826087,212.3,2.307608695652174
Alentejo,4Q 2020,663.6270333333333,7.21333731884058,10.321739130434782,275.4,2.993478260869565
Alentejo,4Q 2021,744.5179277777778,8.092586171497585,10.564130434782609,127.7,1.3880434782608695
Alentejo,4Q 2022,646.8740916666667,7.0312401268115945,10.440217391304348,275.9,2.9989130434782605
Alentejo,4Q 2023,672.58435,7.310699456521739,9.552173913043477,175.70000000000002,1.9097826086956524
Alentejo,4Q 2024,720.3033027777777,7.82938372584541,11.213043478260868,175.9,1.9119565217391306
Alfândega da Fé,1Q 2020,648.3140166666667,7.124329853479854,7.870329670329671,138.9,1.5263736263736265
Alfândega da Fé,1Q 2021,679.3260611111111,7.548067345679012,8.332222222222223,202.7,2.252222222222222
Alfândega da Fé,1Q 2022,692.8851583333334,7.698723981481482,7.792222222222222,78.9,0.8766666666666667
Alfândega da Fé,1Q 2023,707.1298138888889,7.856997932098765,8.041111111111112,150.4,1.6711111111111112
Alfândega da Fé,1Q 2024,626.2126722222222,6.881457936507936,7.818681318681318,311.9,3.4274725274725273
Alfândega da Fé,1Q 2025,594.8094527777778,6.608993919753086,7.865555555555555,296.8,3.2977777777777777
Alfândega da Fé,2Q 2020,1017.7670388888889,11.184253174603175,7.853846153846154,159.1,1.7483516483516484
Alfândega da Fé,2Q 2021,1054.3940472222223,11.586747771672773,8.362637362637363,160.5,1.7637362637362637
Alfândega da Fé,2Q 2022,1046.2841972222222,11.497628540903541,9.154945054945054,100.1,1.0999999999999999
Alfândega da Fé,2Q 2023,1073.07585,11.792042307692308,8.115384615384615,191.3,2.1021978021978023
Alfândega da Fé,2Q 2024,1061.9718138888888,11.670019932844932,8.02967032967033,173.6,1.9076923076923076
Alfândega da Fé,3Q 2020,1099.8492555555556,11.954883212560388,8.217391304347826,89.8,0.976086956521739
Alfândega da Fé,3Q 2021,1101.2784277777778,11.970417693236715,8.136956521739132,88.0,0.9565217391304348
Alfândega da Fé,3Q 2022,1108.136088888889,12.044957487922705,8.51086956521739,54.0,0.5869565217391305
Alfândega da Fé,3Q 2023,1117.6722833333333,12.148611775362319,8.03804347826087,93.6,1.017391304347826
Alfândega da Fé,3Q 2024,1094.3668861111112,11.895292240338165,7.8663043478260875,51.5,0.5597826086956522
Alfândega da Fé,4Q 2019,551.794275,5.997763858695651,8.779347826086957,322.8,3.508695652173913
Alfândega da Fé,4Q 2020,614.1508611111111,6.6755528381642515,7.98695652173913,277.7,3.018478260869565
Alfândega da Fé,4Q 2021,656.9375916666667,7.140625996376811,7.752173913043479,141.5,1.5380434782608696
Alfândega da Fé,4Q 2022,510.03765,5.543887499999999,7.746739130434783,418.5,4.548913043478261
Alfândega da Fé,4Q 2023,552.0471305555556,6.000512288647343,7.390217391304348,349.9,3.803260869565217
Alfândega da Fé,4Q 2024,629.6244583333333,6.8437441123188405,7.072826086956522,233.1,2.533695652173913
Alijó,1Q 2020,652.760775,7.173195329670329,8.453846153846154,255.2,2.804395604395604
Alijó,1Q 2021,646.8867,7.18763,9.267777777777779,365.6,4.062222222222222
Alijó,1Q 2022,701.3177972222222,7.7924199691358025,8.412222222222223,107.5,1.1944444444444444
Alijó,1Q 2023,696.1942444444444,7.735491604938271,8.945555555555556,216.2,2.402222222222222
Alijó,1Q 2024,570.0339194444445,6.264109004884005,7.887912087912087,456.3,5.014285714285714
Alijó,1Q 2025,546.3012638888889,6.070014043209877,7.4222222222222225,423.4,4.704444444444444
Alijó,2Q 2020,1034.8885861111112,11.372402045177045,7.975824175824175,224.20000000000002,2.463736263736264
Alijó,2Q 2021,1049.5112333333334,11.533090476190477,8.25934065934066,205.8,2.2615384615384615
Alijó,2Q 2022,1026.2057666666667,11.276986446886447,9.14065934065934,103.8,1.1406593406593406
Alijó,2Q 2023,1066.4088972222223,11.718779090354092,8.40879120879121,197.9,2.174725274725275
Alijó,2Q 2024,1038.4273888888888,11.411289987789987,7.989010989010989,153.5,1.6868131868131868
Alijó,3Q 2020,1107.6399416666666,12.039564583333332,8.059782608695652,67.2,0.7304347826086957
Alijó,3Q 2021,1087.704013888889,11.822869716183575,7.875,75.6,0.8217391304347825
Alijó,3Q 2022,1101.6373277777777,11.974318780193236,8.552173913043477,78.4,0.8521739130434783
Alijó,3Q 2023,1098.5000083333334,11.940217481884059,7.530434782608695,117.0,1.2717391304347827
Alijó,3Q 2024,1084.7468722222222,11.790726871980677,7.78695652173913,59.9,0.6510869565217391
Alijó,4Q 2019,525.2270027777778,5.708989160628019,9.105434782608697,604.9,6.575
Alijó,4Q 2020,604.478663888889,6.570420259661836,8.318478260869565,370.8,4.030434782608696
Alijó,4Q 2021,653.5218666666667,7.103498550724638,8.278260869565218,218.9,2.3793478260869567
Alijó,4Q 2022,498.69284444444446,5.420574396135266,7.916304347826086,600.2,6.523913043478261
Alijó,4Q 2023,514.4008833333334,5.591313949275363,7.6163043478260875,547.8,5.9543478260869565
Alijó,4Q 2024,602.24145,6.546102717391304,7.083695652173914,279.2,3.034782608695652
Aljezur,1Q 2020,815.2251333333334,8.95851794871795,14.995604395604394,83.0,0.9120879120879121
Aljezur,1Q 2021,732.2307055555556,8.135896728395062,17.913333333333334,166.9,1.8544444444444446
Aljezur,1Q 2022,797.2138972222223,8.857932191358024,16.534444444444446,143.5,1.5944444444444446
Aljezur,1Q 2023,797.2391138888889,8.85821237654321,16.406666666666666,120.2,1.3355555555555556
Aljezur,1Q 2024,735.5798944444444,8.083295543345544,18.726373626373626,384.2,4.221978021978022
Aljezur,1Q 2025,743.8048388888889,8.264498209876542,16.18111111111111,591.6,6.573333333333333
Aljezur,2Q 2020,1088.288763888889,11.959217185592186,17.38131868131868,124.7,1.3703296703296703
Aljezur,2Q 2021,1112.5936833333333,12.226304212454211,18.81978021978022,72.4,0.7956043956043957
Aljezur,2Q 2022,1103.5662138888888,12.12710125152625,18.99120879120879,112.7,1.2384615384615385
Aljezur,2Q 2023,1106.7102944444443,12.161651587301586,17.75714285714286,51.6,0.567032967032967
Aljezur,2Q 2024,1090.7127666666668,11.98585457875458,18.321978021978023,52.3,0.5747252747252747
Aljezur,3Q 2020,1113.3698722222223,12.101846437198068,18.045652173913044,16.4,0.1782608695652174
Aljezur,3Q 2021,1100.308736111111,11.95987756642512,19.446739130434782,10.5,0.11413043478260869
Aljezur,3Q 2022,1077.714438888889,11.714287379227054,18.22065217391304,45.2,0.491304347826087
Aljezur,3Q 2023,1097.7122972222223,11.931655404589373,20.03804347826087,42.6,0.46304347826086956
Aljezur,3Q 2024,1085.2371027777779,11.796055464975847,19.590217391304346,17.3,0.18804347826086956
Aljezur,4Q 2019,723.0745222222222,7.859505676328502,17.909782608695654,190.4,2.0695652173913044
Aljezur,4Q 2020,738.8779361111111,8.031281914251208,16.457608695652173,282.3,3.0684782608695653
Aljezur,4Q 2021,787.1649638888889,8.55614091183575,17.161956521739132,128.4,1.3956521739130436
Aljezur,4Q 2022,727.0095888888889,7.902278140096618,15.023913043478261,254.2,2.7630434782608693
Aljezur,4Q 2023,733.5925888888889,7.973832487922706,14.248913043478263,209.5,2.277173913043478
Aljezur,4Q 2024,759.2940666666667,8.253196376811594,16.597826086956523,179.1,1.9467391304347825
Aljustrel,1Q 2020,740.6931388888889,8.139485042735043,9.923076923076923,95.7,1.0516483516483517
Aljustrel,1Q 2021,684.7843888888889,7.608715432098766,11.280000000000001,206.7,2.2966666666666664
Aljustrel,1Q 2022,752.2937222222222,8.358819135802468,10.325555555555555,126.9,1.4100000000000001
Aljustrel,1Q 2023,765.6103916666667,8.50678212962963,10.346666666666668,67.1,0.7455555555555555
Aljustrel,1Q 2024,712.7984305555556,7.832949786324787,11.961538461538462,296.1,3.2538461538461543
Aljustrel,1Q 2025,672.3246472222222,7.470273858024691,11.835555555555556,371.0,4.122222222222222
Aljustrel,2Q 2020,1023.3257194444444,11.245337576312576,10.717582417582417,147.6,1.621978021978022
Aljustrel,2Q 2021,1076.6666916666666,11.831502106227106,10.897802197802198,116.2,1.276923076923077
Aljustrel,2Q 2022,1051.2675972222223,11.552391178266179,12.002197802197802,68.0,0.7472527472527473
Aljustrel,2Q 2023,1088.6858194444444,11.963580433455434,10.736263736263735,72.2,0.7934065934065935
Aljustrel,2Q 2024,1051.0698222222222,11.550217826617827,10.592307692307692,46.699999999999996,0.5131868131868131
Aljustrel,3Q 2020,1106.505286111111,12.027231370772945,10.445652173913043,21.9,0.23804347826086955
Aljustrel,3Q 2021,1096.9788833333332,11.923683514492753,10.96304347826087,22.6,0.2456521739130435
Aljustrel,3Q 2022,1066.4307027777777,11.591638073671497,10.278260869565218,55.2,0.6
Aljustrel,3Q 2023,1096.0829444444444,11.913945048309177,11.04782608695652,33.5,0.3641304347826087
Aljustrel,3Q 2024,1080.3206833333334,11.742616123188407,10.679347826086957,11.8,0.1282608695652174
Aljustrel,4Q 2019,685.6598861111111,7.452824849033816,11.905434782608696,190.6,2.0717391304347825
Aljustrel,4Q 2020,682.6098555555556,7.419672342995169,10.625,248.4,2.7
Aljustrel,4Q 2021,737.2938777777778,8.014063888888888,10.835869565217392,121.1,1.316304347826087
Aljustrel,4Q 2022,664.5202805555556,7.223046527777778,10.664130434782608,223.1,2.425
Aljustrel,4Q 2023,689.0958166666667,7.490171920289855,9.589130434782609,160.0,1.7391304347826086
Aljustrel,4Q 2024,729.6374555555556,7.93084190821256,11.393478260869566,129.8,1.4108695652173915
